"Link_id";"Link_Direction";"Timestamp";"Speed";"UniqueEntries"
"14887439";"1";"2025-02-10 12:30:00.000";"27";"1"
"14887464";"1";"2025-02-10 12:30:00.000";"19";"2"
"14887480";"1";"2025-02-09 16:45:00.000";"31";"1"
"14887505";"1";"2025-02-10 08:15:00.000";"22";"1"
"14887548";"1";"2025-02-10 10:30:00.000";"19";"1"
"14887589";"1";"2025-02-10 12:15:00.000";"29";"1"
"14887612";"1";"2025-02-10 11:45:00.000";"30";"1"
"14887612";"2";"2025-02-10 12:30:00.000";"36";"1"
"14887686";"1";"2025-02-10 08:15:00.000";"13";"1"
"14887692";"1";"2025-02-09 22:45:00.000";"25";"1"
"14887699";"1";"2025-02-10 12:15:00.000";"26";"1"
"14887702";"1";"2025-02-10 11:15:00.000";"20";"1"
"14887703";"1";"2025-02-10 11:15:00.000";"12";"1"
"14887704";"1";"2025-02-10 12:15:00.000";"27";"1"
"14887706";"1";"2025-02-10 11:00:00.000";"10";"1"
"14887718";"1";"2025-02-10 10:45:00.000";"34";"1"
"14887718";"2";"2025-02-09 22:00:00.000";"35";"1"
"14887720";"1";"2025-02-10 11:30:00.000";"22";"1"
"14887729";"1";"2025-02-10 12:15:00.000";"28";"1"
"14887771";"1";"2025-02-10 12:00:00.000";"29";"1"
"14887780";"2";"2025-02-10 12:30:00.000";"18";"1"
"14887782";"1";"2025-02-10 12:30:00.000";"19";"1"
"14887783";"1";"2025-02-10 12:30:00.000";"33";"1"
"14887790";"1";"2025-02-10 12:30:00.000";"38";"1"
"14887797";"1";"2025-02-10 11:15:00.000";"25";"1"
"14887807";"1";"2025-02-10 11:15:00.000";"31";"1"
"14887827";"1";"2025-02-10 12:00:00.000";"41";"1"
"14887827";"2";"2025-02-10 12:30:00.000";"42";"2"
"14887868";"1";"2025-02-10 12:30:00.000";"29";"1"
"14888059";"1";"2025-02-10 10:15:00.000";"18";"1"
"14888136";"1";"2025-02-10 12:30:00.000";"35";"4"
"14888327";"1";"2025-02-10 11:45:00.000";"17";"1"
"14888340";"1";"2025-02-10 12:15:00.000";"25";"1"
"14888352";"1";"2025-02-10 12:15:00.000";"17";"1"
"14888397";"1";"2025-02-10 11:45:00.000";"20";"1"
"14888434";"1";"2025-02-10 12:15:00.000";"16";"1"
"14888483";"1";"2025-02-10 11:30:00.000";"24";"1"
"14888697";"1";"2025-02-10 12:30:00.000";"41";"3"
"14888697";"2";"2025-02-10 12:30:00.000";"43";"1"
"14888749";"1";"2025-02-10 12:30:00.000";"85";"2"
"14888755";"1";"2025-02-10 12:30:00.000";"89";"2"
"14889522";"1";"2025-02-10 12:15:00.000";"22";"1"
"14889528";"1";"2025-02-10 00:30:00.000";"20";"1"
"14889547";"1";"2025-02-10 12:15:00.000";"25";"1"
"14889553";"1";"2025-02-10 12:15:00.000";"25";"1"
"14889556";"1";"2025-02-10 12:30:00.000";"9";"1"
"14889557";"1";"2025-02-09 20:30:00.000";"31";"1"
"14889577";"1";"2025-02-10 11:45:00.000";"22";"1"
"14889599";"1";"2025-02-10 12:15:00.000";"23";"1"
"14889611";"1";"2025-02-10 09:30:00.000";"17";"1"
"14889671";"1";"2025-02-10 11:45:00.000";"24";"1"
"14889688";"1";"2025-02-10 09:00:00.000";"14";"1"
"14889708";"1";"2025-02-10 11:00:00.000";"24";"1"
"14889718";"1";"2025-02-10 12:30:00.000";"22";"1"
"14889740";"2";"2025-02-10 12:30:00.000";"31";"1"
