"Link_id";"Link_Direction";"Timestamp";"Speed";"UniqueEntries"
"14886877";"2";"2025-03-06 10:15:00.000";"22";"1"
"14886931";"1";"2025-03-06 10:45:00.000";"24";"1"
"14886998";"1";"2025-03-06 10:30:00.000";"21";"1"
"14886998";"2";"2025-03-06 00:30:00.000";"17";"1"
"14887029";"2";"2025-03-06 10:30:00.000";"13";"1"
"14887079";"1";"2025-03-06 10:45:00.000";"21";"1"
"14887157";"1";"2025-03-06 10:30:00.000";"25";"1"
"14887217";"1";"2025-03-06 10:45:00.000";"24";"1"
"14887276";"1";"2025-03-06 10:15:00.000";"22";"1"
"14887286";"1";"2025-03-06 07:30:00.000";"20";"1"
"14887315";"1";"2025-03-06 10:30:00.000";"17";"1"
"14887315";"2";"2025-03-06 09:30:00.000";"13";"1"
"14887331";"2";"2025-03-06 09:30:00.000";"21";"1"
"14887338";"1";"2025-03-06 10:45:00.000";"32";"1"
"14887363";"1";"2025-03-06 10:30:00.000";"27";"1"
"14887427";"1";"2025-03-06 10:45:00.000";"24";"1"
"14887439";"1";"2025-03-06 09:45:00.000";"16";"1"
"14887464";"1";"2025-03-06 07:45:00.000";"14";"1"
"14887480";"1";"2025-03-06 10:30:00.000";"21";"1"
"14887505";"1";"2025-03-06 10:30:00.000";"19";"1"
"14887548";"1";"2025-03-06 10:30:00.000";"21";"1"
"14887589";"1";"2025-03-06 10:45:00.000";"23";"2"
"14887612";"1";"2025-03-06 10:15:00.000";"28";"1"
"14887612";"2";"2025-03-06 10:30:00.000";"29";"1"
"14887692";"1";"2025-03-06 08:30:00.000";"25";"1"
"14887699";"1";"2025-03-06 10:30:00.000";"28";"1"
"14887702";"1";"2025-03-06 07:30:00.000";"16";"1"
"14887703";"1";"2025-03-06 10:15:00.000";"16";"1"
"14887704";"1";"2025-03-05 19:15:00.000";"27";"1"
"14887706";"1";"2025-03-06 09:45:00.000";"9";"1"
"14887718";"1";"2025-03-05 17:45:00.000";"35";"1"
"14887718";"2";"2025-03-05 14:45:00.000";"29";"1"
"14887720";"1";"2025-03-06 10:30:00.000";"23";"1"
"14887729";"1";"2025-03-06 10:45:00.000";"15";"1"
"14887771";"1";"2025-03-06 10:45:00.000";"35";"1"
"14887780";"2";"2025-03-06 10:30:00.000";"29";"1"
"14887782";"1";"2025-03-06 10:30:00.000";"25";"1"
"14887783";"1";"2025-03-06 10:45:00.000";"31";"2"
"14887790";"1";"2025-03-06 10:45:00.000";"39";"1"
"14887797";"1";"2025-03-06 10:00:00.000";"19";"1"
"14887807";"1";"2025-03-06 10:00:00.000";"20";"1"
"14887827";"1";"2025-03-06 10:30:00.000";"38";"1"
"14887827";"2";"2025-03-06 10:45:00.000";"40";"3"
"14887868";"1";"2025-03-06 10:45:00.000";"20";"1"
"14888059";"1";"2025-03-06 10:45:00.000";"12";"2"
"14888136";"1";"2025-03-06 10:45:00.000";"29";"5"
"14888327";"1";"2025-03-06 10:30:00.000";"16";"1"
"14888340";"1";"2025-03-06 10:45:00.000";"32";"1"
"14888352";"1";"2025-03-06 09:45:00.000";"16";"1"
"14888397";"1";"2025-03-06 10:15:00.000";"20";"1"
"14888434";"1";"2025-03-06 10:15:00.000";"12";"1"
